NPS,CBR,NeighborDispersion,Disruption,celltype,is_rare,batch
0.5454545454545454,0.26666666666666666,0.12996143992618397,0.059073381784629085,gamma,0,smartseq2
0.782608695652174,0.23333333333333334,0.17372389173429667,0.03776606342049927,gamma,0,smartseq2
0.7058823529411765,0.43333333333333335,0.10554627746429479,0.03104302278361611,gamma,0,smartseq2
0.7647058823529411,0.43333333333333335,0.1484162833152867,0.03492147842712629,gamma,0,smartseq2
0.7222222222222222,0.4,0.12800856601870533,0.035557935005195926,gamma,0,smartseq2
0.7894736842105263,0.36666666666666664,0.12265199426754485,0.02582147247737786,gamma,0,smartseq2
0.782608695652174,0.23333333333333334,0.10672200523515889,0.02320043592068671,gamma,0,smartseq2
0.8571428571428571,0.5333333333333333,0.12345682326576367,0.017636689037966245,gamma,0,smartseq2
0.7894736842105263,0.36666666666666664,0.1475116930652483,0.031055093276894378,gamma,0,smartseq2
0.7727272727272727,0.26666666666666666,0.15422689020895552,0.03505156595658081,gamma,0,smartseq2
0.6470588235294118,0.43333333333333335,0.11515674489690483,0.040643557022436994,gamma,0,smartseq2
0.6153846153846154,0.5666666666666667,0.11314520668548982,0.04351738718672685,gamma,0,smartseq2
0.7222222222222222,0.4,0.12731830126809895,0.03536619479669416,gamma,0,smartseq2
0.6923076923076923,0.5666666666666667,0.13421714748543592,0.04129758384167259,gamma,0,smartseq2
0.8333333333333334,0.2,0.17837207512584927,0.02972867918764154,gamma,0,smartseq2
0.7272727272727273,0.6333333333333333,0.0785983435912487,0.021435911888522372,gamma,0,smartseq2
0.6470588235294118,0.43333333333333335,0.10030784164640229,0.035402767639906685,gamma,0,smartseq2
0.75,0.4666666666666667,0.09734144400178948,0.02433536100044737,gamma,0,smartseq2
0.8333333333333334,0.6,0.16018853137943562,0.026698088563239263,gamma,0,smartseq2
0.7894736842105263,0.36666666666666664,0.15793570390204328,0.03324962187411437,gamma,0,smartseq2
0.9473684210526315,0.36666666666666664,0.14383906566845622,0.007570477140445072,gamma,0,smartseq2
0.5,0.26666666666666666,0.10267592853565553,0.05133796426782777,gamma,0,smartseq2
0.9523809523809523,0.3,0.13545113054605185,0.006450053835526285,gamma,0,smartseq2
0.6666666666666666,0.9,0.11868704404224409,0.039562348014081365,gamma,0,smartseq2
0.7692307692307693,0.5666666666666667,0.10257304242890232,0.023670702098977453,gamma,0,smartseq2
0.7058823529411765,0.43333333333333335,0.10717753714268619,0.03152280504196652,gamma,0,smartseq2
0.7777777777777778,0.4,0.12713497485283168,0.028252216633962594,gamma,0,smartseq2
0.8235294117647058,0.43333333333333335,0.11735591720931167,0.020709867742819712,gamma,0,smartseq2
0.8947368421052632,0.36666666666666664,0.15147227754520484,0.0159444502679163,gamma,0,smartseq2
0.6363636363636364,0.26666666666666666,0.10742680488260889,0.03906429268458505,gamma,0,smartseq2
0.6875,0.4666666666666667,0.11433818336852451,0.03573068230266391,gamma,0,smartseq2
0.7777777777777778,0.4,0.12541018205839222,0.02786892934630938,gamma,0,smartseq2
0.5625,0.4666666666666667,0.1013663989879774,0.044347799557240115,gamma,0,smartseq2
0.8125,0.4666666666666667,0.15457599324916868,0.028982998734219126,gamma,0,smartseq2
0.6666666666666666,0.6,0.10810808497928205,0.036036028326427355,gamma,0,smartseq2
0.9230769230769231,0.5666666666666667,0.10514465102640255,0.008088050078954037,gamma,0,smartseq2
0.8666666666666667,0.5,0.13050754745056906,0.017401006326742536,gamma,0,smartseq2
0.95,0.3333333333333333,0.14621915931552157,0.007310957965776085,gamma,0,smartseq2
0.9285714285714286,0.5333333333333333,0.10920588407196975,0.007800420290854979,gamma,0,smartseq2
0.7333333333333333,0.5,0.12208364248958103,0.032555637997221616,gamma,0,smartseq2
0.7368421052631579,0.36666666666666664,0.13848711628850213,0.03644397797065846,gamma,0,smartseq2
0.8235294117647058,0.43333333333333335,0.1643968895946017,0.02901121581081207,gamma,0,smartseq2
0.6923076923076923,0.5666666666666667,0.10502718603159668,0.03231605724049129,gamma,0,smartseq2
0.7058823529411765,0.43333333333333335,0.08695417249224838,0.025574756615367168,gamma,0,smartseq2
0.7894736842105263,0.36666666666666664,0.10152761892928118,0.021374235564059194,gamma,0,smartseq2
0.47058823529411764,0.43333333333333335,0.12443079766390037,0.06587512817500608,gamma,0,smartseq2
0.7647058823529411,0.43333333333333335,0.10406477828480633,0.02448583018466032,gamma,0,smartseq2
0.7,0.3333333333333333,0.12085013514332996,0.036255040542998995,gamma,0,smartseq2
0.8666666666666667,0.5,0.1599917759314194,0.021332236790855913,gamma,0,smartseq2
0.65,0.3333333333333333,0.09984526454109956,0.034945842589384844,gamma,0,smartseq2
0.46153846153846156,0.5666666666666667,0.11783088787670164,0.0634474011643778,gamma,0,smartseq2
0.5625,0.4666666666666667,0.10877725580917086,0.04759004941651225,gamma,0,smartseq2
0.8823529411764706,0.43333333333333335,0.12520812465681563,0.014730367606684195,gamma,0,smartseq2
0.8695652173913043,0.23333333333333334,0.20379608514732178,0.02658209806269415,gamma,0,smartseq2
0.7222222222222222,0.4,0.12286918506475387,0.034130329184653856,gamma,0,smartseq2
0.6,0.5,0.1281660971503665,0.051266438860146604,gamma,0,smartseq2
0.6,0.5,0.13012024175235473,0.0520480967009419,gamma,0,smartseq2
