NPS,CBR,NeighborDispersion,Disruption,celltype,is_rare,batch,method
1.0,0.8148148148148148,0.7651823579746141,0.0,beta,0,inDrop4,BBKNN
1.0,0.6333333333333333,0.9503328837952814,0.0,beta,0,inDrop4,BBKNN
1.0,0.8666666666666667,0.6783997139618883,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9,0.6574213872501289,0.0,gamma,0,inDrop4,BBKNN
1.0,0.9166666666666666,0.5688449649134683,0.0,beta,0,inDrop4,BBKNN
1.0,0.9,0.5924731014827813,0.0,beta,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.5316159938349068,0.0,gamma,0,inDrop4,BBKNN
1.0,0.8823529411764706,0.7459051249073587,0.0,delta,0,inDrop4,BBKNN
1.0,0.9230769230769231,0.4508200858461469,0.0,ductal,0,inDrop4,BBKNN
1.0,0.9230769230769231,0.49271633801790166,0.0,beta,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.47339238076393697,0.0,alpha,0,inDrop4,BBKNN
1.0,0.88,0.6135939612633582,0.0,delta,0,inDrop4,BBKNN
1.0,0.9130434782608695,0.5837042282611903,0.0,beta,0,inDrop4,BBKNN
1.0,0.9130434782608695,0.5762221794090744,0.0,beta,0,inDrop4,BBKNN
0.75,0.84,0.5513276646411419,0.13783191616028548,alpha,0,inDrop4,BBKNN
1.0,0.9,0.624151197524243,0.0,ductal,0,inDrop4,BBKNN
1.0,0.7407407407407407,0.8667778882819835,0.0,ductal,0,inDrop4,BBKNN
1.0,0.9166666666666666,0.5362049962943485,0.0,beta,0,inDrop4,BBKNN
1.0,0.9047619047619048,0.6386211157916296,0.0,alpha,0,inDrop4,BBKNN
1.0,0.8666666666666667,0.6267933704419185,0.0,ductal,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.6070162649462724,0.0,activated_stellate,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.5705158579320903,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9230769230769231,0.5617055716683416,0.0,beta,0,inDrop4,BBKNN
0.8333333333333334,0.8,0.4336707819358601,0.07227846365597668,alpha,0,inDrop4,BBKNN
1.0,0.9,0.5772285892315676,0.0,ductal,0,inDrop4,BBKNN
1.0,0.8333333333333334,0.7455947180146734,0.0,beta,0,inDrop4,BBKNN
1.0,0.88,0.5452699745030348,0.0,beta,0,inDrop4,BBKNN
1.0,0.8666666666666667,0.6698619623117017,0.0,ductal,0,inDrop4,BBKNN
0.6666666666666666,0.9,0.5149936387762151,0.17166454625873837,beta,0,inDrop4,BBKNN
1.0,0.9230769230769231,0.5349126177867801,0.0,beta,0,inDrop4,BBKNN
1.0,0.8666666666666667,0.6460117990721118,0.0,ductal,0,inDrop4,BBKNN
1.0,0.9230769230769231,0.5070822550494926,0.0,beta,0,inDrop4,BBKNN
0.8571428571428571,0.72,0.8882899676645023,0.12689856680921466,beta,0,inDrop4,BBKNN
1.0,0.9,0.4282474785080891,0.0,beta,0,inDrop4,BBKNN
1.0,0.92,0.5494381815751883,0.0,beta,0,inDrop4,BBKNN
1.0,0.9,0.5056112762888638,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9090909090909091,0.6002457706106255,0.0,delta,0,inDrop4,BBKNN
1.0,0.9,0.6291894256153377,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9310344827586207,0.6927397348246194,0.0,macrophage,0,inDrop4,BBKNN
1.0,0.8333333333333334,0.7241359583578496,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9166666666666666,0.5015693217182421,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9,0.46317641157551803,0.0,beta,0,inDrop4,BBKNN
1.0,0.8888888888888888,0.7501207157201201,0.0,activated_stellate,0,inDrop4,BBKNN
1.0,0.875,0.6925022259944077,0.0,beta,0,inDrop4,BBKNN
1.0,0.8125,0.7869873487148246,0.0,beta,0,inDrop4,BBKNN
1.0,0.9090909090909091,0.7125460689719811,0.0,ductal,0,inDrop4,BBKNN
1.0,0.8461538461538461,0.8108437603597693,0.0,ductal,0,inDrop4,BBKNN
1.0,0.92,0.7584640031103174,0.0,gamma,0,inDrop4,BBKNN
1.0,0.8888888888888888,0.6591953789571064,0.0,beta,0,inDrop4,BBKNN
1.0,0.8846153846153846,0.8470395923262639,0.0,ductal,0,inDrop4,BBKNN
0.8571428571428571,0.7586206896551724,0.8481225104009914,0.12116035862871309,beta,0,inDrop4,BBKNN
1.0,0.88,0.6103640216819666,0.0,beta,0,inDrop4,BBKNN
1.0,0.9166666666666666,0.5969675100278228,0.0,beta,0,inDrop4,BBKNN
0.7777777777777778,0.7,0.8629743450890137,0.1917720766864475,beta,0,inDrop4,BBKNN
1.0,0.9130434782608695,0.5952451023783861,0.0,beta,0,inDrop4,BBKNN
1.0,0.9166666666666666,0.6204341600320752,0.0,alpha,0,inDrop4,BBKNN
1.0,0.92,0.5441658118501007,0.0,delta,0,inDrop4,BBKNN
1.0,0.8695652173913043,0.6472294744223263,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.47317389485669453,0.0,ductal,0,inDrop4,BBKNN
1.0,0.8888888888888888,0.6621437931638974,0.0,ductal,0,inDrop4,BBKNN
1.0,0.9166666666666666,0.5584271722320866,0.0,beta,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.5740236085582325,0.0,alpha,0,inDrop4,BBKNN
1.0,0.8695652173913043,0.6229612234377685,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.39122033092249026,0.0,ductal,0,inDrop4,BBKNN
1.0,0.9230769230769231,0.6261236108146011,0.0,ductal,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.40169481052578593,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9,0.6415920936844243,0.0,alpha,0,inDrop4,BBKNN
1.0,0.8695652173913043,0.7970016679770962,0.0,ductal,0,inDrop4,BBKNN
1.0,0.9,0.7265132683152042,0.0,beta,0,inDrop4,BBKNN
1.0,0.9666666666666667,0.40407996570319726,0.0,beta,0,inDrop4,BBKNN
0.625,0.7333333333333333,0.3103770391931226,0.11639138969742097,alpha,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.4855899969972941,0.0,ductal,0,inDrop4,BBKNN
1.0,0.8333333333333334,0.7266694784490764,0.0,gamma,0,inDrop4,BBKNN
1.0,0.8666666666666667,0.5072294744223262,0.0,beta,0,inDrop4,BBKNN
0.8,0.8333333333333334,0.6400958783088344,0.12801917566176685,delta,0,inDrop4,BBKNN
1.0,0.9,0.6115978040326514,0.0,gamma,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.5581316920855268,0.0,beta,0,inDrop4,BBKNN
1.0,0.7727272727272727,0.7880812362122861,0.0,ductal,0,inDrop4,BBKNN
0.6666666666666666,0.8846153846153846,0.7375010197050406,0.24583367323501354,ductal,0,inDrop4,BBKNN
1.0,0.9310344827586207,0.5431449612685652,0.0,beta,0,inDrop4,BBKNN
1.0,0.9,0.6594380947917806,0.0,ductal,0,inDrop4,BBKNN
1.0,0.9230769230769231,0.5646146209213968,0.0,beta,0,inDrop4,BBKNN
1.0,0.9130434782608695,0.6276874478214761,0.0,alpha,0,inDrop4,BBKNN
1.0,0.8636363636363636,0.6340059047430604,0.0,beta,0,inDrop4,BBKNN
1.0,0.92,0.5971439927657352,0.0,beta,0,inDrop4,BBKNN
0.6666666666666666,0.8636363636363636,0.7181774790114328,0.23939249300381096,beta,0,inDrop4,BBKNN
1.0,0.9,0.571137088277818,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9047619047619048,0.6346596267966335,0.0,beta,0,inDrop4,BBKNN
1.0,0.92,0.5604303762754992,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9230769230769231,0.5738661834566525,0.0,beta,0,inDrop4,BBKNN
1.0,0.88,0.604881740250318,0.0,beta,0,inDrop4,BBKNN
1.0,0.92,0.5774771021978766,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.6330208089255,0.0,ductal,0,inDrop4,BBKNN
1.0,0.9166666666666666,0.5749249757440376,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9,0.7025818063792747,0.0,ductal,0,inDrop4,BBKNN
1.0,0.9,0.48768112998939506,0.0,beta,0,inDrop4,BBKNN
1.0,0.9130434782608695,0.7413191425105051,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9130434782608695,0.5801998795446301,0.0,beta,0,inDrop4,BBKNN
1.0,0.9130434782608695,0.6149086257500256,0.0,beta,0,inDrop4,BBKNN
1.0,0.9,0.6496939149210185,0.0,beta,0,inDrop4,BBKNN
1.0,0.7,0.932166061786315,0.0,beta,0,inDrop4,BBKNN
0.8125,0.4666666666666667,0.4421462925260394,0.08290242984863239,alpha,0,inDrop4,BBKNN
1.0,0.9,0.5902986564192819,0.0,macrophage,0,inDrop4,BBKNN
0.6666666666666666,0.5714285714285714,0.851759290597712,0.2839197635325707,alpha,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.6486201611741448,0.0,delta,0,inDrop4,BBKNN
1.0,0.9166666666666666,0.5762848717428017,0.0,gamma,0,inDrop4,BBKNN
1.0,0.92,0.5199595242186456,0.0,beta,0,inDrop4,BBKNN
1.0,0.7857142857142857,0.8033710841156858,0.0,beta,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.5053896661789439,0.0,delta,0,inDrop4,BBKNN
1.0,0.9,0.7241915691655081,0.0,ductal,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.5263480327069306,0.0,ductal,0,inDrop4,BBKNN
1.0,0.8947368421052632,0.6491855724320356,0.0,beta,0,inDrop4,BBKNN
1.0,0.9047619047619048,0.6046380524414776,0.0,beta,0,inDrop4,BBKNN
1.0,0.9,0.5624914822085336,0.0,alpha,0,inDrop4,BBKNN
0.75,0.8571428571428571,0.7024491319055727,0.17561228297639317,beta,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.45338429255033874,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.5866714571107721,0.0,activated_stellate,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.4751232237606028,0.0,alpha,0,inDrop4,BBKNN
1.0,0.88,0.6146251564270924,0.0,gamma,0,inDrop4,BBKNN
1.0,0.9090909090909091,0.6780003020062588,0.0,delta,0,inDrop4,BBKNN
1.0,0.9230769230769231,0.6718220176448024,0.0,beta,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.589464494304405,0.0,alpha,0,inDrop4,BBKNN
0.875,0.7241379310344828,0.8481033486245698,0.10601291857807123,alpha,0,inDrop4,BBKNN
0.8888888888888888,0.7,0.8089738903439574,0.0898859878159953,beta,0,inDrop4,BBKNN
1.0,0.9,0.5226946595226566,0.0,delta,0,inDrop4,BBKNN
1.0,0.9259259259259259,0.5193624890869865,0.0,delta,0,inDrop4,BBKNN
1.0,0.9090909090909091,0.6409635735324491,0.0,delta,0,inDrop4,BBKNN
1.0,0.9130434782608695,0.5814070020324674,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9047619047619048,0.5864629686520975,0.0,beta,0,inDrop4,BBKNN
0.75,0.8666666666666667,0.5076133347912946,0.12690333369782364,beta,0,inDrop4,BBKNN
1.0,0.8076923076923077,0.724867021784371,0.0,activated_stellate,0,inDrop4,BBKNN
1.0,0.8666666666666667,0.5636991948235432,0.0,ductal,0,inDrop4,BBKNN
1.0,0.92,0.5788834099630823,0.0,beta,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.5685353911414969,0.0,epsilon,1,inDrop4,BBKNN
0.75,0.8620689655172413,0.549559400639073,0.13738985015976826,alpha,0,inDrop4,BBKNN
1.0,0.9166666666666666,0.5147476945987742,0.0,gamma,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.5120307838103817,0.0,gamma,0,inDrop4,BBKNN
1.0,0.7857142857142857,0.8157471617486509,0.0,beta,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.4328242271503627,0.0,gamma,0,inDrop4,BBKNN
1.0,0.9166666666666666,0.5530196633845181,0.0,alpha,0,inDrop4,BBKNN
0.75,0.8333333333333334,0.6958151305135668,0.1739537826283917,alpha,0,inDrop4,BBKNN
1.0,0.9130434782608695,0.579525572466749,0.0,beta,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.52648292883587,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9,0.7066723596582122,0.0,ductal,0,inDrop4,BBKNN
1.0,0.6,0.8555960891925151,0.0,delta,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.5042887665821396,0.0,alpha,0,inDrop4,BBKNN
1.0,0.8846153846153846,0.6713235337509351,0.0,beta,0,inDrop4,BBKNN
1.0,0.9090909090909091,0.6244627846712731,0.0,beta,0,inDrop4,BBKNN
1.0,0.9230769230769231,0.6180345640956214,0.0,alpha,0,inDrop4,BBKNN
1.0,0.88,0.6550491454437843,0.0,beta,0,inDrop4,BBKNN
1.0,0.9285714285714286,0.4591503557251882,0.0,ductal,0,inDrop4,BBKNN
1.0,0.9310344827586207,0.5657101052335601,0.0,alpha,0,inDrop4,BBKNN
1.0,0.7692307692307693,0.7904418837553611,0.0,alpha,0,inDrop4,BBKNN
1.0,0.8888888888888888,0.8649902195099515,0.0,ductal,0,inDrop4,BBKNN
1.0,0.9,0.7374889394546877,0.0,delta,0,inDrop4,BBKNN
1.0,0.7777777777777778,0.7329877270904821,0.0,beta,0,inDrop4,BBKNN
1.0,0.8333333333333334,0.6382196210342153,0.0,macrophage,0,inDrop4,BBKNN
1.0,0.8333333333333334,0.6689541384403633,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9,0.6802348011878913,0.0,ductal,0,inDrop4,BBKNN
1.0,0.9130434782608695,0.5763881787113359,0.0,beta,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.5673666963465921,0.0,alpha,0,inDrop4,BBKNN
1.0,0.8666666666666667,0.6679321076044828,0.0,activated_stellate,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.534677087618264,0.0,ductal,0,inDrop4,BBKNN
1.0,0.92,0.6546546627857127,0.0,beta,0,inDrop4,BBKNN
1.0,0.9259259259259259,0.6471271394279585,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9130434782608695,0.6140434298885528,0.0,beta,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.44907452438353407,0.0,beta,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.5126450020567668,0.0,ductal,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.5116276575249025,0.0,endothelial,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.6043148016044516,0.0,ductal,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.3928133965810809,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9,0.5208217694442564,0.0,ductal,0,inDrop4,BBKNN
1.0,0.8333333333333334,0.5987365724372425,0.0,gamma,0,inDrop4,BBKNN
1.0,0.88,0.6611678616741908,0.0,beta,0,inDrop4,BBKNN
1.0,0.7241379310344828,0.8539519254634668,0.0,activated_stellate,0,inDrop4,BBKNN
1.0,0.7666666666666667,0.8877982875897992,0.0,beta,0,inDrop4,BBKNN
1.0,0.9,0.572203899352075,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.6109995539332844,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9666666666666667,0.465264593931757,0.0,activated_stellate,0,inDrop4,BBKNN
1.0,0.9047619047619048,0.8142967680123302,0.0,ductal,0,inDrop4,BBKNN
1.0,0.9,0.7079890375199385,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9090909090909091,0.5715898546725054,0.0,beta,0,inDrop4,BBKNN
1.0,0.9090909090909091,0.5653759196871632,0.0,beta,0,inDrop4,BBKNN
1.0,0.7586206896551724,0.8044880907129605,0.0,alpha,0,inDrop4,BBKNN
1.0,0.8461538461538461,0.6202206034223905,0.0,delta,0,inDrop4,BBKNN
1.0,0.8620689655172413,0.5977218314076095,0.0,beta,0,inDrop4,BBKNN
1.0,0.9285714285714286,0.5412371148335408,0.0,ductal,0,inDrop4,BBKNN
1.0,0.84,0.7882341832900284,0.0,beta,0,inDrop4,BBKNN
1.0,0.875,0.6426563359698133,0.0,beta,0,inDrop4,BBKNN
1.0,0.8888888888888888,0.6301139119009558,0.0,beta,0,inDrop4,BBKNN
1.0,0.8571428571428571,0.7570892150787907,0.0,beta,0,inDrop4,BBKNN
0.6666666666666666,0.8928571428571429,0.6068419344368712,0.2022806448122904,alpha,0,inDrop4,BBKNN
1.0,0.7307692307692307,0.8625427885591698,0.0,beta,0,inDrop4,BBKNN
1.0,0.9,0.5356647175113296,0.0,alpha,0,inDrop4,BBKNN
1.0,0.8,0.5894570656447052,0.0,delta,0,inDrop4,BBKNN
1.0,0.9,0.5418470286229036,0.0,gamma,0,inDrop4,BBKNN
1.0,0.9,0.6056239119530259,0.0,beta,0,inDrop4,BBKNN
1.0,0.9166666666666666,0.6337758939992745,0.0,beta,0,inDrop4,BBKNN
1.0,0.8333333333333334,0.6655864562342596,0.0,alpha,0,inDrop4,BBKNN
1.0,0.8,0.49283908446976205,0.0,alpha,0,inDrop4,BBKNN
0.8,0.8333333333333334,0.5433583790247974,0.10867167580495947,delta,0,inDrop4,BBKNN
1.0,0.8695652173913043,0.699590208748809,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9166666666666666,0.6316338017901681,0.0,gamma,0,inDrop4,BBKNN
1.0,0.8461538461538461,0.7667555675895215,0.0,beta,0,inDrop4,BBKNN
1.0,0.8947368421052632,0.802783872865779,0.0,beta,0,inDrop4,BBKNN
1.0,0.8333333333333334,0.6994678094305794,0.0,beta,0,inDrop4,BBKNN
1.0,0.9,0.701879971604469,0.0,ductal,0,inDrop4,BBKNN
1.0,0.8,0.8467255058170918,0.0,activated_stellate,0,inDrop4,BBKNN
1.0,0.9,0.6462404907081005,0.0,beta,0,inDrop4,BBKNN
1.0,0.8666666666666667,0.4593239225406016,0.0,ductal,0,inDrop4,BBKNN
1.0,0.8823529411764706,0.6876822061036506,0.0,beta,0,inDrop4,BBKNN
1.0,0.84,0.6833814286978844,0.0,beta,0,inDrop4,BBKNN
1.0,0.8571428571428571,0.7049058660376605,0.0,beta,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.5747649124268632,0.0,delta,0,inDrop4,BBKNN
1.0,0.9,0.5753167160464256,0.0,beta,0,inDrop4,BBKNN
1.0,0.8260869565217391,0.8066929446825203,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9047619047619048,0.6192524477260144,0.0,beta,0,inDrop4,BBKNN
1.0,0.9090909090909091,0.601092360109486,0.0,beta,0,inDrop4,BBKNN
1.0,0.9,0.5111396917800491,0.0,beta,0,inDrop4,BBKNN
1.0,0.9166666666666666,0.5552673883574851,0.0,beta,0,inDrop4,BBKNN
0.6666666666666666,0.875,0.7820544409673226,0.26068481365577423,ductal,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.5444269257672087,0.0,beta,0,inDrop4,BBKNN
0.8571428571428571,0.7666666666666667,0.8223050714487795,0.11747215306411139,beta,0,inDrop4,BBKNN
1.0,0.9,0.4348081305639012,0.0,alpha,0,inDrop4,BBKNN
1.0,0.8666666666666667,0.7145883255488616,0.0,beta,0,inDrop4,BBKNN
1.0,0.9047619047619048,0.6074016527032163,0.0,beta,0,inDrop4,BBKNN
1.0,0.9230769230769231,0.5860714019165247,0.0,delta,0,inDrop4,BBKNN
1.0,0.8571428571428571,0.6759836638913332,0.0,ductal,0,inDrop4,BBKNN
1.0,0.9090909090909091,0.5176499053193022,0.0,alpha,0,inDrop4,BBKNN
1.0,0.8695652173913043,0.8151675874386224,0.0,ductal,0,inDrop4,BBKNN
1.0,0.8333333333333334,0.72073217425414,0.0,beta,0,inDrop4,BBKNN
0.625,0.7333333333333333,0.6817759356553101,0.2556659758707413,alpha,0,inDrop4,BBKNN
1.0,0.9666666666666667,0.5538977031903316,0.0,endothelial,0,inDrop4,BBKNN
1.0,0.84,0.7355645000321098,0.0,beta,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.42161500450405887,0.0,beta,0,inDrop4,BBKNN
1.0,0.9,0.46427987996119047,0.0,alpha,0,inDrop4,BBKNN
1.0,0.875,0.6869655834361716,0.0,beta,0,inDrop4,BBKNN
1.0,0.9,0.510588790707927,0.0,beta,0,inDrop4,BBKNN
1.0,0.85,0.7164312579949215,0.0,beta,0,inDrop4,BBKNN
0.6666666666666666,0.88,0.6884227809916567,0.22947426033055224,beta,0,inDrop4,BBKNN
1.0,0.88,0.6677184121413459,0.0,beta,0,inDrop4,BBKNN
0.6666666666666666,0.8,0.6881901320322765,0.22939671067742554,beta,0,inDrop4,BBKNN
0.0,1.0,0.3351403721619656,0.3351403721619656,alpha,0,inDrop4,BBKNN
1.0,0.9166666666666666,0.5828822852501184,0.0,beta,0,inDrop4,BBKNN
1.0,0.9047619047619048,0.6080476683901851,0.0,beta,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.6452856649431482,0.0,ductal,0,inDrop4,BBKNN
1.0,0.92,0.6340915078964222,0.0,ductal,0,inDrop4,BBKNN
1.0,0.9,0.7269675968112305,0.0,activated_stellate,0,inDrop4,BBKNN
1.0,0.9166666666666666,0.5596249221118916,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9090909090909091,0.6945915538916283,0.0,alpha,0,inDrop4,BBKNN
1.0,0.88,0.6168150142238005,0.0,alpha,0,inDrop4,BBKNN
1.0,0.8125,0.7572436201177825,0.0,beta,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.48864918154568193,0.0,beta,0,inDrop4,BBKNN
1.0,0.9166666666666666,0.6315451438608549,0.0,ductal,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.45567558279397447,0.0,activated_stellate,0,inDrop4,BBKNN
1.0,0.9,0.6478914582563131,0.0,alpha,0,inDrop4,BBKNN
0.8333333333333334,0.8,0.5794843677047697,0.09658072795079493,gamma,0,inDrop4,BBKNN
1.0,0.9666666666666667,0.5103912716719865,0.0,quiescent_stellate,0,inDrop4,BBKNN
1.0,0.8695652173913043,0.683126007772322,0.0,beta,0,inDrop4,BBKNN
1.0,0.8333333333333334,0.6178498195772953,0.0,ductal,0,inDrop4,BBKNN
1.0,0.9166666666666666,0.5475256835495108,0.0,delta,0,inDrop4,BBKNN
1.0,0.875,0.6858274016874166,0.0,beta,0,inDrop4,BBKNN
1.0,0.9310344827586207,0.44038767883890745,0.0,ductal,0,inDrop4,BBKNN
1.0,0.8571428571428571,0.7329756468401294,0.0,beta,0,inDrop4,BBKNN
1.0,0.8,0.7976435874872212,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.7372031096230649,0.0,gamma,0,inDrop4,BBKNN
1.0,0.8888888888888888,0.6346662223356192,0.0,beta,0,inDrop4,BBKNN
0.8,0.8333333333333334,0.47776831260077723,0.09555366252015543,alpha,0,inDrop4,BBKNN
1.0,0.8695652173913043,0.6561418526869011,0.0,beta,0,inDrop4,BBKNN
1.0,0.88,0.6168864543250246,0.0,ductal,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.3900008504773955,0.0,beta,0,inDrop4,BBKNN
1.0,0.9259259259259259,0.7439403485568787,0.0,gamma,0,inDrop4,BBKNN
0.8571428571428571,0.7307692307692307,0.8869049739042293,0.1267007105577471,beta,0,inDrop4,BBKNN
1.0,0.8666666666666667,0.5626772681277521,0.0,ductal,0,inDrop4,BBKNN
0.75,0.8461538461538461,0.7010179693723998,0.17525449234309995,beta,0,inDrop4,BBKNN
1.0,0.8947368421052632,0.7288895368716665,0.0,ductal,0,inDrop4,BBKNN
1.0,0.9,0.5351944555816485,0.0,ductal,0,inDrop4,BBKNN
1.0,0.8518518518518519,0.6644924298833458,0.0,gamma,0,inDrop4,BBKNN
1.0,0.8571428571428571,0.746202063015168,0.0,activated_stellate,0,inDrop4,BBKNN
1.0,0.9130434782608695,0.6033893433446672,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.4448047112976376,0.0,alpha,0,inDrop4,BBKNN
1.0,0.9,0.531086719187985,0.0,beta,0,inDrop4,BBKNN
1.0,0.9166666666666666,0.576261891496441,0.0,beta,0,inDrop4,BBKNN
0.875,0.6666666666666666,0.8691589472825512,0.1086448684103189,beta,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.5481511489255346,0.0,alpha,0,inDrop4,BBKNN
1.0,0.7857142857142857,0.7502566532499518,0.0,beta,0,inDrop4,BBKNN
1.0,0.8181818181818182,0.7488549970753992,0.0,alpha,0,inDrop4,BBKNN
0.75,0.8666666666666667,0.4267548386088967,0.10668870965222417,alpha,0,inDrop4,BBKNN
1.0,0.9,0.60186737065367,0.0,alpha,0,inDrop4,BBKNN
1.0,0.92,0.5238921664089199,0.0,beta,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.5349685410147064,0.0,alpha,0,inDrop4,BBKNN
1.0,0.7666666666666667,0.500161208858156,0.0,gamma,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.5443168496928735,0.0,endothelial,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.4420591966980649,0.0,beta,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.518432761083543,0.0,alpha,0,inDrop4,BBKNN
0.8,0.8333333333333334,0.4735733762390501,0.09471467524780999,gamma,0,inDrop4,BBKNN
0.8,0.7619047619047619,0.857457558574461,0.17149151171489216,beta,0,inDrop4,BBKNN
1.0,0.8235294117647058,0.6967140677639561,0.0,beta,0,inDrop4,BBKNN
1.0,0.9130434782608695,0.5456787243533334,0.0,beta,0,inDrop4,BBKNN
1.0,0.9047619047619048,0.7543816421850673,0.0,ductal,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.5433039137581207,0.0,activated_stellate,0,inDrop4,BBKNN
1.0,0.8666666666666667,0.5982628738846163,0.0,delta,0,inDrop4,BBKNN
1.0,0.8666666666666667,0.518964257385702,0.0,activated_stellate,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.5506221849632125,0.0,ductal,0,inDrop4,BBKNN
1.0,0.9,0.4530404566890047,0.0,beta,0,inDrop4,BBKNN
0.8,0.6666666666666666,0.42507658635730117,0.08501531727146021,alpha,0,inDrop4,BBKNN
1.0,0.8823529411764706,0.6547322818655655,0.0,beta,0,inDrop4,BBKNN
1.0,0.9130434782608695,0.57637606374762,0.0,beta,0,inDrop4,BBKNN
1.0,0.8947368421052632,0.6575860674445931,0.0,beta,0,inDrop4,BBKNN
0.875,0.7333333333333333,0.709199631344084,0.0886499539180105,beta,0,inDrop4,BBKNN
1.0,0.9130434782608695,0.6174926190711746,0.0,beta,0,inDrop4,BBKNN
1.0,0.8421052631578947,0.7296309448803864,0.0,beta,0,inDrop4,BBKNN
1.0,0.8666666666666667,0.6964671168989859,0.0,gamma,0,inDrop4,BBKNN
1.0,0.9,0.5156280254865512,0.0,activated_stellate,0,inDrop4,BBKNN
1.0,0.9166666666666666,0.6330652420302457,0.0,ductal,0,inDrop4,BBKNN
1.0,0.8333333333333334,0.5895561375829432,0.0,alpha,0,inDrop4,BBKNN
0.8,0.8333333333333334,0.6476565182149694,0.12953130364299384,beta,0,inDrop4,BBKNN
1.0,0.9,0.4668458223335364,0.0,beta,0,inDrop4,BBKNN
1.0,0.9333333333333333,0.584068093733023,0.0,alpha,0,inDrop4,BBKNN
1.0,0.8421052631578947,0.7207504334831215,0.0,beta,0,inDrop4,BBKNN
1.0,0.9047619047619048,0.8443629143256842,0.0,beta,0,inDrop4,BBKNN
1.0,0.9130434782608695,0.5642101061013942,0.0,beta,0,inDrop4,BBKNN
1.0,0.8333333333333334,0.7534447285154656,0.0,beta,0,inDrop4,BBKNN
1.0,0.88,0.6557134897864607,0.0,beta,0,inDrop4,BBKNN
