NPS,CBR,NeighborDispersion,Disruption,celltype,is_rare,batch
1.0,0.875,0.6992282177985827,0.0,gamma,0,smartseq2
1.0,0.92,0.5534342797931778,0.0,gamma,0,smartseq2
1.0,0.9230769230769231,0.5204620695759936,0.0,gamma,0,smartseq2
1.0,0.92,0.5669835996716116,0.0,gamma,0,smartseq2
1.0,0.8846153846153846,0.6331507063301554,0.0,gamma,0,smartseq2
1.0,0.8666666666666667,0.6783915216082007,0.0,gamma,0,smartseq2
1.0,0.8846153846153846,0.6626581757780566,0.0,gamma,0,smartseq2
1.0,0.9230769230769231,0.5676676264911559,0.0,gamma,0,smartseq2
1.0,0.92,0.5949171305239809,0.0,gamma,0,smartseq2
1.0,0.9166666666666666,0.6023792539056873,0.0,gamma,0,smartseq2
1.0,0.92,0.5906434295414191,0.0,gamma,0,smartseq2
1.0,0.8888888888888888,0.6383230668562017,0.0,gamma,0,smartseq2
1.0,0.9230769230769231,0.5722993611005525,0.0,gamma,0,smartseq2
1.0,0.8888888888888888,0.6652577206858666,0.0,gamma,0,smartseq2
1.0,0.9166666666666666,0.5827060802191107,0.0,gamma,0,smartseq2
1.0,0.9130434782608695,0.5581174248932999,0.0,gamma,0,smartseq2
1.0,0.92,0.570791586175056,0.0,gamma,0,smartseq2
1.0,0.92,0.573593058715918,0.0,gamma,0,smartseq2
1.0,0.9090909090909091,0.5794598947837964,0.0,gamma,0,smartseq2
1.0,0.7666666666666667,0.8604779682962855,0.0,gamma,0,smartseq2
1.0,0.84,0.7332327340071197,0.0,gamma,0,smartseq2
1.0,0.9230769230769231,0.5601072990052886,0.0,gamma,0,smartseq2
1.0,0.9259259259259259,0.5701518188934421,0.0,gamma,0,smartseq2
1.0,0.9333333333333333,0.550030009702385,0.0,gamma,0,smartseq2
1.0,0.8571428571428571,0.7295542977746998,0.0,gamma,0,smartseq2
1.0,0.7,0.9295054213594794,0.0,gamma,0,smartseq2
1.0,0.875,0.6193088222276606,0.0,gamma,0,smartseq2
1.0,0.8571428571428571,0.7021525409313942,0.0,gamma,0,smartseq2
1.0,0.9090909090909091,0.5770552306963327,0.0,gamma,0,smartseq2
1.0,0.92,0.5235113261025398,0.0,gamma,0,smartseq2
0.8,0.6666666666666666,0.8960207724764687,0.1792041544952937,gamma,0,smartseq2
1.0,0.8333333333333334,0.7863397362131539,0.0,gamma,0,smartseq2
1.0,0.9230769230769231,0.5594035897088764,0.0,gamma,0,smartseq2
