pre_cnem,post_cnem,cnem_delta,lntec,dcr,celltype,is_rare
0.1323094367980957,0.17282086610794067,0.04051142930984497,14.045468179222807,0.04897540043017019,gamma,0
0.1365959644317627,0.16703343391418457,0.030437469482421875,5.592391825704357,0.036541045849475415,gamma,0
0.17306679487228394,0.20270967483520508,0.029642879962921143,3.657823793554493,0.03717953050138185,gamma,0
0.16277825832366943,0.20819854736328125,0.045420289039611816,10.59620422426792,0.057363230249655534,gamma,0
0.19328820705413818,0.23080343008041382,0.037515223026275635,10.30382751828653,0.04877195829175054,gamma,0
0.1529790163040161,0.19152462482452393,0.03854560852050781,9.893329349810235,0.047676911015554005,gamma,0
0.16979360580444336,0.22450733184814453,0.05471372604370117,4.214262726935269,0.07055350526278249,gamma,0
0.20691365003585815,0.24216604232788086,0.035252392292022705,3.7668226768858357,0.046517303606068865,gamma,0
0.16056537628173828,0.19832617044448853,0.037760794162750244,10.819113817284174,0.04710244088133292,gamma,0
0.18603825569152832,0.19967472553253174,0.013636469841003418,0.8946219610742319,0.017038659500135174,gamma,0
0.1997072696685791,0.24323701858520508,0.04352974891662598,5.664833329508569,0.05752098079010893,gamma,0
0.18174785375595093,0.2015836238861084,0.01983577013015747,4.171862469456508,0.024843891888469933,gamma,0
0.15376240015029907,0.19563794136047363,0.04187554121017456,11.14786075653366,0.05206056247978875,gamma,0
0.13190561532974243,0.18005889654159546,0.04815328121185303,15.397746385241815,0.05872773179530673,gamma,0
0.18784379959106445,0.21785151958465576,0.03000771999359131,6.640663206863592,0.03836575886161194,gamma,0
0.17494380474090576,0.19690001010894775,0.021956205368041992,12.574078281665251,0.027339317201361873,gamma,0
0.15270870923995972,0.18571674823760986,0.033008038997650146,5.463342409169438,0.040536310830671454,gamma,0
0.1341705322265625,0.17547494173049927,0.04130440950393677,8.201743110884284,0.050094789830433736,gamma,0
0.1836804747581482,0.21965265274047852,0.03597217798233032,5.421189464506005,0.04609764883376606,gamma,0
0.17340844869613647,0.2161056399345398,0.04269719123840332,8.944359718999454,0.05446804239647525,gamma,0
0.24631571769714355,0.29079675674438477,0.04448103904724121,5.021201308500601,0.06271973439242873,gamma,0
0.14717155694961548,0.18182075023651123,0.03464919328689575,12.893397529826904,0.04234914695882571,gamma,0
0.369736909866333,0.360059916973114,-0.009676992893218994,0.9355031471843603,-0.015121717094899385,gamma,0
0.16630125045776367,0.1869693398475647,0.020668089389801025,3.9226936241745074,0.02542104548176075,gamma,0
0.17283880710601807,0.20477378368377686,0.03193497657775879,9.279358837033524,0.0401583548461131,gamma,0
0.17449432611465454,0.2002934217453003,0.025799095630645752,7.559553225394795,0.03226070202767416,gamma,0
0.14785051345825195,0.18924742937088013,0.041396915912628174,9.311591774685462,0.05105986389966719,gamma,0
0.16836094856262207,0.19724148511886597,0.028880536556243896,4.564739762441178,0.03597661814963157,gamma,0
0.19156503677368164,0.23121857643127441,0.03965353965759277,5.4247596340375654,0.051579731822237414,gamma,0
0.1938793659210205,0.22494691610336304,0.03106755018234253,4.363716692862433,0.04008441592948461,gamma,0
0.15657228231430054,0.19762063026428223,0.04104834794998169,7.266189539343219,0.05115827936042512,gamma,0
0.16169804334640503,0.18584692478179932,0.024148881435394287,3.763533228060357,0.029661352601195002,gamma,0
0.1295204758644104,0.17287790775299072,0.04335743188858032,13.89618081526045,0.05241962739840854,gamma,0
0.1995972990989685,0.2265481948852539,0.0269508957862854,8.02142814653543,0.03484495815778344,gamma,0
0.15552550554275513,0.19174295663833618,0.036217451095581055,18.10112350422243,0.044809323213500465,gamma,0
0.13556122779846191,0.17280244827270508,0.037241220474243164,6.5782917309809115,0.045020951037002835,gamma,0
0.11994278430938721,0.17476755380630493,0.054824769496917725,8.629743811797493,0.0664355476445354,gamma,0
0.20153313875198364,0.2383684515953064,0.036835312843322754,10.512826859639434,0.04836369097430071,gamma,0
0.1711876392364502,0.20489221811294556,0.03370457887649536,8.752309994311325,0.04238994969525165,gamma,0
0.18311548233032227,0.22548270225524902,0.04236721992492676,9.043276245639099,0.05470145088856266,gamma,0
0.13693714141845703,0.1765989065170288,0.03966176509857178,7.905572850833762,0.048168220096482084,gamma,0
0.17087054252624512,0.21747493743896484,0.04660439491271973,6.539135909712829,0.059556424634111566,gamma,0
0.1723204255104065,0.1984221339225769,0.02610170841217041,4.123189446551058,0.03256291062514105,gamma,0
0.17310887575149536,0.22197723388671875,0.04886835813522339,12.444816297117839,0.06281096166292399,gamma,0
0.1604025959968567,0.19699257612228394,0.036589980125427246,11.223388825327378,0.04556617913783977,gamma,0
0.16507655382156372,0.18350189924240112,0.018425345420837402,8.041974774607386,0.022566305302781715,gamma,0
0.2186090350151062,0.25539499521255493,0.03678596019744873,5.521172120820417,0.04940332117153799,gamma,0
0.113475501537323,0.17347383499145508,0.05999833345413208,13.005078985838761,0.0725909668612993,gamma,0
0.22190862894058228,0.24827951192855835,0.026370882987976074,4.24520447515285,0.03508070274315824,gamma,0
0.19553035497665405,0.22205114364624023,0.02652078866958618,2.531826958712263,0.03409065834210351,gamma,0
0.12423640489578247,0.162744402885437,0.03850799798965454,18.540277722638017,0.04599312100434419,gamma,0
0.14748793840408325,0.1693131923675537,0.02182525396347046,6.067250129897285,0.026273745728158323,gamma,0
0.14120268821716309,0.1776708960533142,0.03646820783615112,9.996177732018483,0.04434746096316624,gamma,0
0.13860094547271729,0.1726054549217224,0.03400450944900513,19.80274890477999,0.04109830026228666,gamma,0
0.1453896164894104,0.19569969177246094,0.05031007528305054,6.042541257230836,0.06255135646276248,gamma,0
0.1723933219909668,0.21482956409454346,0.04243624210357666,8.20688596692954,0.054047172643018955,gamma,0
0.17697811126708984,0.19819122552871704,0.021213114261627197,10.480199607057152,0.026456575354410705,gamma,0
0.1973094344139099,0.2204335331916809,0.023124098777770996,3.9508801347797156,0.029662767399994877,gamma,0
0.18698382377624512,0.23198002576828003,0.04499620199203491,4.24104797232719,0.05858728093243454,gamma,0
0.1666945219039917,0.20185333490371704,0.03515881299972534,6.419032272485278,0.04405056681591725,gamma,0
0.18841058015823364,0.2176552414894104,0.029244661331176758,7.7732527673786915,0.037380785150081516,gamma,0
0.2470218539237976,0.2706981897354126,0.02367633581161499,4.766262287571532,0.032464386456171446,gamma,0
0.24038165807724,0.24905109405517578,0.008669435977935791,1.2751991060102965,0.011544641598522783,gamma,0
0.2498740553855896,0.2618717551231384,0.011997699737548828,4.025575850722153,0.016254221161189065,gamma,0
0.2632650136947632,0.29506880044937134,0.031803786754608154,7.840241191591855,0.045116157115590944,gamma,0
0.25061434507369995,0.2812865376472473,0.030672192573547363,7.509845709346473,0.042676524345516026,gamma,0
0.24984371662139893,0.26859772205352783,0.018754005432128906,4.250259746773766,0.02564116355336457,gamma,0
0.25787925720214844,0.2814697027206421,0.023590445518493652,3.6051687878674095,0.03283152513932465,gamma,0
0.2122594118118286,0.21926313638687134,0.007003724575042725,1.152710355703522,0.008970659515973894,gamma,0
0.23901653289794922,0.26576077938079834,0.02674424648284912,2.6958301733163608,0.03642443189059698,gamma,0
0.23595529794692993,0.2601931691169739,0.024237871170043945,1.6995474075792087,0.03276243224344639,gamma,0
0.2690984606742859,0.288618266582489,0.019519805908203125,3.2310115019531587,0.027439284692381778,gamma,0
0.221357524394989,0.2436198592185974,0.0222623348236084,4.32770140741454,0.029432733123597857,gamma,0
0.23460501432418823,0.25856006145477295,0.023955047130584717,3.348935937160538,0.03230881678371239,gamma,0
0.24872636795043945,0.2734982371330261,0.02477186918258667,1.288950647850985,0.034097466033434144,gamma,0
