celltype,post_cnem,cnem_delta,method
beta,0.3280062675476074,0.03478652238845825,BBKNN
beta,0.33767616748809814,0.01699209213256836,BBKNN
alpha,0.30161893367767334,0.03571903705596924,BBKNN
activated_stellate,0.2710605263710022,0.05541807413101196,BBKNN
alpha,0.3066204786300659,0.034289538860321045,BBKNN
beta,0.35311359167099,0.02040410041809082,BBKNN
alpha,0.3132783770561218,0.020385026931762695,BBKNN
acinar,0.28334784507751465,0.04704868793487549,BBKNN
alpha,0.3248680830001831,0.009671926498413086,BBKNN
alpha,0.2794680595397949,0.02573525905609131,BBKNN
alpha,0.37996774911880493,0.07032710313796997,BBKNN
alpha,0.3581346273422241,0.060999929904937744,BBKNN
beta,0.32069945335388184,0.014800190925598145,BBKNN
alpha,0.3147067427635193,0.05579113960266113,BBKNN
alpha,0.31743717193603516,0.019541442394256592,BBKNN
acinar,0.28482377529144287,0.027579545974731445,BBKNN
beta,0.32675886154174805,-0.0004380345344543457,BBKNN
alpha,0.325877845287323,0.004613399505615234,BBKNN
alpha,0.2629878520965576,0.008504390716552734,BBKNN
alpha,0.3022407293319702,0.03635668754577637,BBKNN
ductal,0.2393507957458496,0.044410109519958496,BBKNN
ductal,0.2608276605606079,0.024389207363128662,BBKNN
ductal,0.2554234266281128,0.027028977870941162,BBKNN
activated_stellate,0.30986154079437256,0.034752726554870605,BBKNN
acinar,0.3085448145866394,0.04037743806838989,BBKNN
alpha,0.2749707102775574,0.017425477504730225,BBKNN
beta,0.3223835229873657,0.04236418008804321,BBKNN
beta,0.3595319986343384,0.0055751800537109375,BBKNN
acinar,0.1949383020401001,0.033843159675598145,BBKNN
alpha,0.2933345437049866,0.035820066928863525,BBKNN
alpha,0.28190380334854126,0.03246331214904785,BBKNN
acinar,0.2533198595046997,0.028201282024383545,BBKNN
alpha,0.3012910485267639,0.025287985801696777,BBKNN
alpha,0.33544182777404785,0.02593231201171875,BBKNN
acinar,0.26672810316085815,0.02538841962814331,BBKNN
acinar,0.28306716680526733,0.08671438694000244,BBKNN
acinar,0.2575056552886963,0.05618232488632202,BBKNN
delta,0.31321752071380615,0.0166204571723938,BBKNN
ductal,0.3048366904258728,0.03213202953338623,BBKNN
acinar,0.2447723150253296,0.023037314414978027,BBKNN
alpha,0.30663400888442993,0.031241297721862793,BBKNN
alpha,0.31440621614456177,-0.005232393741607666,BBKNN
alpha,0.331304669380188,0.027833998203277588,BBKNN
acinar,0.2569670081138611,0.027693212032318115,BBKNN
alpha,0.3063613772392273,0.03959375619888306,BBKNN
alpha,0.3310747742652893,0.032267987728118896,BBKNN
alpha,0.34860318899154663,0.030639469623565674,BBKNN
alpha,0.31188809871673584,0.040857672691345215,BBKNN
acinar,0.2558547258377075,0.05386239290237427,BBKNN
alpha,0.30694615840911865,0.025492310523986816,BBKNN
alpha,0.3041847348213196,0.017656266689300537,BBKNN
alpha,0.2994173765182495,0.02417910099029541,BBKNN
beta,0.3760456442832947,0.05845797061920166,BBKNN
acinar,0.30045658349990845,0.04492902755737305,BBKNN
activated_stellate,0.3385046720504761,0.05193561315536499,BBKNN
alpha,0.2905212640762329,0.02379894256591797,BBKNN
quiescent_stellate,0.3413248658180237,0.06500458717346191,BBKNN
alpha,0.3016538619995117,0.025428414344787598,BBKNN
alpha,0.29283517599105835,0.01192784309387207,BBKNN
acinar,0.2298494577407837,0.036261022090911865,BBKNN
alpha,0.2943398356437683,0.0227929949760437,BBKNN
beta,0.3473544120788574,0.029413342475891113,BBKNN
alpha,0.27529382705688477,-0.0016243457794189453,BBKNN
alpha,0.3324211835861206,0.03194141387939453,BBKNN
ductal,0.24874264001846313,0.01597917079925537,BBKNN
alpha,0.2590320110321045,0.013338863849639893,BBKNN
ductal,0.23600685596466064,0.05921691656112671,BBKNN
alpha,0.31091248989105225,0.05207180976867676,BBKNN
acinar,0.2639792561531067,0.043714284896850586,BBKNN
alpha,0.39384686946868896,0.07121217250823975,BBKNN
beta,0.34833604097366333,0.02000892162322998,BBKNN
alpha,0.3059215545654297,0.026128768920898438,BBKNN
alpha,0.32162344455718994,0.037019193172454834,BBKNN
beta,0.32025450468063354,0.0341525673866272,BBKNN
beta,0.31960487365722656,0.009785950183868408,BBKNN
alpha,0.2871793508529663,0.01954662799835205,BBKNN
alpha,0.24920296669006348,0.03487241268157959,BBKNN
alpha,0.36339271068573,0.019471585750579834,BBKNN
ductal,0.2283691167831421,0.0563429594039917,BBKNN
alpha,0.319100022315979,0.005685687065124512,BBKNN
alpha,0.34745240211486816,0.08031445741653442,BBKNN
alpha,0.26578110456466675,0.01804298162460327,BBKNN
alpha,0.319244921207428,0.02371525764465332,BBKNN
alpha,0.309429407119751,0.029521167278289795,BBKNN
alpha,0.3463335633277893,0.038014113903045654,BBKNN
beta,0.31893694400787354,0.040553271770477295,BBKNN
beta,0.3345409035682678,0.008836746215820312,BBKNN
alpha,0.323993444442749,0.025110065937042236,BBKNN
ductal,0.27601808309555054,0.02264934778213501,BBKNN
ductal,0.2505631446838379,0.028702199459075928,BBKNN
ductal,0.2024533748626709,0.007709920406341553,BBKNN
beta,0.31236428022384644,0.05485421419143677,BBKNN
endothelial,0.273855984210968,0.03079169988632202,BBKNN
alpha,0.3745030164718628,0.07907873392105103,BBKNN
beta,0.31102800369262695,0.031117558479309082,BBKNN
alpha,0.3423424959182739,0.060521721839904785,BBKNN
beta,0.343112587928772,0.028014183044433594,BBKNN
alpha,0.3636239767074585,0.06935369968414307,BBKNN
alpha,0.3497229814529419,0.029028236865997314,BBKNN
alpha,0.308424174785614,0.0021840333938598633,BBKNN
ductal,0.29531025886535645,0.061571478843688965,BBKNN
beta,0.35820841789245605,0.05255699157714844,BBKNN
activated_stellate,0.21482902765274048,0.01743936538696289,BBKNN
alpha,0.25710368156433105,0.01401287317276001,BBKNN
alpha,0.3108704686164856,0.030507147312164307,BBKNN
alpha,0.33985817432403564,0.03142911195755005,BBKNN
endothelial,0.2465670108795166,0.03988105058670044,BBKNN
alpha,0.3346058130264282,0.03455400466918945,BBKNN
beta,0.30857497453689575,0.02723860740661621,BBKNN
acinar,0.23925817012786865,0.025772392749786377,BBKNN
alpha,0.2707623243331909,0.0061293840408325195,BBKNN
ductal,0.48443108797073364,0.0003536343574523926,BBKNN
alpha,0.4047420620918274,0.024852335453033447,BBKNN
alpha,0.3218221664428711,0.035735249519348145,BBKNN
alpha,0.3159968852996826,0.040249764919281006,BBKNN
beta,0.309806764125824,0.03692793846130371,BBKNN
alpha,0.3478214144706726,0.030364513397216797,BBKNN
alpha,0.36227506399154663,0.057779133319854736,BBKNN
alpha,0.37274259328842163,0.020800650119781494,BBKNN
alpha,0.4001252055168152,0.045551598072052,BBKNN
quiescent_stellate,0.358826220035553,0.023245036602020264,BBKNN
alpha,0.3602772355079651,0.03462427854537964,BBKNN
alpha,0.3610575199127197,0.04345458745956421,BBKNN
alpha,0.39170336723327637,0.06448322534561157,BBKNN
beta,0.32757312059402466,0.029078245162963867,BBKNN
beta,0.31775957345962524,0.02536255121231079,BBKNN
alpha,0.292721688747406,0.02942657470703125,BBKNN
alpha,0.32754695415496826,0.025716662406921387,BBKNN
beta,0.34693169593811035,0.028993844985961914,BBKNN
alpha,0.3271753191947937,0.005759298801422119,BBKNN
alpha,0.36315757036209106,0.05728960037231445,BBKNN
acinar,0.24447333812713623,0.05243796110153198,BBKNN
ductal,0.23340445756912231,0.03403818607330322,BBKNN
alpha,0.3416426181793213,0.03894394636154175,BBKNN
alpha,0.31124943494796753,0.021516025066375732,BBKNN
beta,0.38588154315948486,0.02668583393096924,BBKNN
beta,0.30859869718551636,0.030654549598693848,BBKNN
alpha,0.3087778687477112,0.043910443782806396,BBKNN
acinar,0.2814803123474121,0.03139472007751465,BBKNN
alpha,0.3253719210624695,0.02566206455230713,BBKNN
alpha,0.30750465393066406,0.0557636022567749,BBKNN
alpha,0.3268809914588928,0.03019160032272339,BBKNN
macrophage,0.28062039613723755,-0.04385489225387573,BBKNN
beta,0.3841528296470642,0.07578736543655396,BBKNN
beta,0.3385976552963257,0.04656028747558594,BBKNN
alpha,0.3006054162979126,0.026488959789276123,BBKNN
alpha,0.33081626892089844,0.03211808204650879,BBKNN
ductal,0.2873595952987671,0.013910889625549316,BBKNN
acinar,0.2608675956726074,0.030967116355895996,BBKNN
alpha,0.43845248222351074,0.019907474517822266,BBKNN
alpha,0.2972974181175232,0.01981353759765625,BBKNN
alpha,0.3832661509513855,0.00857996940612793,BBKNN
alpha,0.37794774770736694,0.08501410484313965,BBKNN
alpha,0.3815075159072876,0.044956862926483154,BBKNN
alpha,0.3711787462234497,0.05790430307388306,BBKNN
activated_stellate,0.32265448570251465,0.022337794303894043,BBKNN
beta,0.3168381452560425,0.03159385919570923,BBKNN
alpha,0.3272209167480469,0.035392701625823975,BBKNN
gamma,0.3394848108291626,0.020102262496948242,BBKNN
alpha,0.34139323234558105,0.0455012321472168,BBKNN
alpha,0.2958686351776123,0.006844043731689453,BBKNN
ductal,0.23826676607131958,0.023902297019958496,BBKNN
alpha,0.3743830919265747,0.03579801321029663,BBKNN
alpha,0.30907517671585083,0.012646973133087158,BBKNN
alpha,0.346255362033844,0.05871480703353882,BBKNN
alpha,0.4023251533508301,0.04289817810058594,BBKNN
alpha,0.2819458246231079,0.031889140605926514,BBKNN
quiescent_stellate,0.39317643642425537,0.060224175453186035,BBKNN
ductal,0.29144299030303955,0.06680667400360107,BBKNN
ductal,0.2662525773048401,0.027394652366638184,BBKNN
acinar,0.26115578413009644,0.02965468168258667,BBKNN
delta,0.33825796842575073,0.01997840404510498,BBKNN
alpha,0.36962252855300903,0.06368029117584229,BBKNN
ductal,0.31187283992767334,0.032582640647888184,BBKNN
alpha,0.3915821313858032,0.04867833852767944,BBKNN
alpha,0.32852745056152344,0.047749876976013184,BBKNN
acinar,0.23698246479034424,0.02234518527984619,BBKNN
delta,0.3706624507904053,0.04426884651184082,BBKNN
acinar,0.22912979125976562,-0.005915164947509766,BBKNN
alpha,0.2762484550476074,0.030665993690490723,BBKNN
alpha,0.35802698135375977,0.05651521682739258,BBKNN
alpha,0.32004058361053467,0.035218238830566406,BBKNN
acinar,0.2802687883377075,0.01581740379333496,BBKNN
activated_stellate,0.3492547869682312,0.03461945056915283,BBKNN
beta,0.34285593032836914,0.05156075954437256,BBKNN
acinar,0.267894446849823,0.062130510807037354,BBKNN
beta,0.40078091621398926,0.049132704734802246,BBKNN
alpha,0.3698476552963257,0.037211060523986816,BBKNN
acinar,0.27285677194595337,0.06695598363876343,BBKNN
beta,0.3682783842086792,0.04986119270324707,BBKNN
alpha,0.3045104742050171,0.024782180786132812,BBKNN
alpha,0.3070053458213806,0.029888033866882324,BBKNN
ductal,0.25422775745391846,0.031233370304107666,BBKNN
alpha,0.5087429881095886,0.04141300916671753,BBKNN
ductal,0.2887464761734009,0.01278531551361084,BBKNN
alpha,0.36181825399398804,0.007291555404663086,BBKNN
alpha,0.32451778650283813,0.028232157230377197,BBKNN
alpha,0.36232566833496094,0.03058004379272461,BBKNN
acinar,0.3023633360862732,0.021591246128082275,BBKNN
ductal,0.3344463109970093,0.027995586395263672,BBKNN
acinar,0.22255539894104004,0.021447062492370605,BBKNN
alpha,0.30480003356933594,0.017905235290527344,BBKNN
delta,0.37907934188842773,0.039316654205322266,BBKNN
alpha,0.31184470653533936,0.03374481201171875,BBKNN
alpha,0.3004627227783203,0.024152636528015137,BBKNN
acinar,0.2754765748977661,0.04587012529373169,BBKNN
beta,0.3764677047729492,0.04068857431411743,BBKNN
alpha,0.32545942068099976,0.013174057006835938,BBKNN
acinar,0.2615712881088257,0.01552438735961914,BBKNN
endothelial,0.3453444242477417,0.04437386989593506,BBKNN
beta,0.35287320613861084,0.0398409366607666,BBKNN
alpha,0.35688650608062744,0.06869244575500488,BBKNN
activated_stellate,0.3364052176475525,0.059353530406951904,BBKNN
activated_stellate,0.26527315378189087,-0.012725353240966797,BBKNN
acinar,0.24791967868804932,0.03769278526306152,BBKNN
alpha,0.33374011516571045,0.022932589054107666,BBKNN
alpha,0.3511385917663574,0.041373372077941895,BBKNN
alpha,0.3765143156051636,0.039295315742492676,BBKNN
alpha,0.3350251317024231,0.02413046360015869,BBKNN
ductal,0.30182892084121704,0.05621212720870972,BBKNN
alpha,0.3533823490142822,0.006786227226257324,BBKNN
endothelial,0.24112391471862793,0.024405956268310547,BBKNN
activated_stellate,0.24107664823532104,0.046604931354522705,BBKNN
alpha,0.35786181688308716,0.06449782848358154,BBKNN
alpha,0.32140249013900757,0.028580307960510254,BBKNN
beta,0.3752424716949463,0.050452470779418945,BBKNN
alpha,0.30879032611846924,0.021850109100341797,BBKNN
beta,0.38127565383911133,0.08742958307266235,BBKNN
alpha,0.4458448886871338,0.04522550106048584,BBKNN
beta,0.41530025005340576,0.04762125015258789,BBKNN
quiescent_stellate,0.42618125677108765,0.07973390817642212,BBKNN
alpha,0.3085481524467468,0.02452373504638672,BBKNN
ductal,0.25847238302230835,0.012886583805084229,BBKNN
acinar,0.270382285118103,0.05884087085723877,BBKNN
beta,0.3604189157485962,0.023758888244628906,BBKNN
mast,0.3833971619606018,-0.0627334713935852,BBKNN
acinar,0.26288795471191406,0.038641929626464844,BBKNN
acinar,0.2706303596496582,0.04764211177825928,BBKNN
beta,0.3339160084724426,0.03772050142288208,BBKNN
beta,0.36619842052459717,0.03168773651123047,BBKNN
beta,0.3272552490234375,0.018169641494750977,BBKNN
alpha,0.38704371452331543,0.046382009983062744,BBKNN
alpha,0.3700229525566101,0.059802353382110596,BBKNN
activated_stellate,0.3325945734977722,0.047499001026153564,BBKNN
alpha,0.3950222134590149,0.04905503988265991,BBKNN
alpha,0.29953938722610474,0.01499253511428833,BBKNN
acinar,0.24989783763885498,0.031081020832061768,BBKNN
acinar,0.31176865100860596,0.0620044469833374,BBKNN
ductal,0.27050524950027466,0.04958862066268921,BBKNN
beta,0.3743765354156494,0.024437248706817627,BBKNN
alpha,0.36660099029541016,0.03488689661026001,BBKNN
acinar,0.3073849081993103,0.05451059341430664,BBKNN
ductal,0.24993199110031128,0.0294572114944458,BBKNN
beta,0.40613287687301636,0.055703938007354736,BBKNN
alpha,0.28913259506225586,0.03703868389129639,BBKNN
ductal,0.2754066586494446,0.05588442087173462,BBKNN
alpha,0.3816754221916199,0.03256404399871826,BBKNN
ductal,0.2784481644630432,0.04689377546310425,BBKNN
alpha,0.34924614429473877,0.031889379024505615,BBKNN
activated_stellate,0.3294181227684021,0.024170279502868652,BBKNN
ductal,0.31073522567749023,0.05830979347229004,BBKNN
beta,0.3602275252342224,0.05884808301925659,BBKNN
alpha,0.3530055284500122,0.06261563301086426,BBKNN
quiescent_stellate,0.3663591146469116,0.05637902021408081,BBKNN
delta,0.302346408367157,-0.008083701133728027,BBKNN
beta,0.3837817311286926,0.05425757169723511,BBKNN
alpha,0.3324693441390991,0.031033754348754883,BBKNN
ductal,0.23415148258209229,0.013762116432189941,BBKNN
alpha,0.3894338607788086,0.03796243667602539,BBKNN
alpha,0.35278546810150146,0.06633919477462769,BBKNN
beta,0.3381166458129883,0.019298851490020752,BBKNN
alpha,0.3307948112487793,0.05195260047912598,BBKNN
acinar,0.2526177167892456,0.01779496669769287,BBKNN
alpha,0.3814733624458313,0.05860394239425659,BBKNN
quiescent_stellate,0.32976657152175903,0.03166717290878296,BBKNN
ductal,0.28074830770492554,0.02696913480758667,BBKNN
alpha,0.41392022371292114,0.01762688159942627,BBKNN
ductal,0.35894227027893066,0.023702621459960938,BBKNN
activated_stellate,0.424380362033844,0.08090513944625854,BBKNN
alpha,0.3189197778701782,0.029224157333374023,BBKNN
beta,0.39357495307922363,0.05330002307891846,BBKNN
alpha,0.2850300669670105,0.020916402339935303,BBKNN
acinar,0.2588386535644531,0.04545331001281738,BBKNN
acinar,0.2493453025817871,0.025992870330810547,BBKNN
alpha,0.37801748514175415,0.031083345413208008,BBKNN
alpha,0.36498600244522095,0.04308038949966431,BBKNN
alpha,0.352885901927948,0.05419504642486572,BBKNN
ductal,0.30697202682495117,0.036117374897003174,BBKNN
beta,0.364335834980011,0.008572638034820557,BBKNN
alpha,0.3642388582229614,0.035147249698638916,BBKNN
acinar,0.2554556131362915,0.03431469202041626,BBKNN
activated_stellate,0.357904314994812,0.07504040002822876,BBKNN
alpha,0.3561576008796692,0.056587040424346924,BBKNN
beta,0.34199798107147217,0.024053752422332764,BBKNN
alpha,0.3890407085418701,0.08358871936798096,BBKNN
beta,0.34943777322769165,0.020143449306488037,BBKNN
beta,0.3846088647842407,0.040909528732299805,BBKNN
beta,0.4314996004104614,0.08658289909362793,BBKNN
alpha,0.35713720321655273,0.012668728828430176,BBKNN
macrophage,0.379345178604126,-0.004571199417114258,BBKNN
ductal,0.2978994846343994,0.04659223556518555,BBKNN
alpha,0.3611173629760742,0.05518162250518799,BBKNN
beta,0.38887882232666016,0.036920130252838135,BBKNN
alpha,0.3197728991508484,0.03712230920791626,BBKNN
beta,0.38354653120040894,0.06409388780593872,BBKNN
ductal,0.2780437469482422,0.016326069831848145,BBKNN
alpha,0.3690279722213745,0.040902912616729736,BBKNN
alpha,0.38321006298065186,0.0356370210647583,BBKNN
alpha,0.41272056102752686,0.067291259765625,BBKNN
alpha,0.3527742028236389,0.04263913631439209,BBKNN
alpha,0.396456241607666,0.03472965955734253,BBKNN
beta,0.3516629934310913,0.04770386219024658,BBKNN
alpha,0.3214208483695984,0.014523625373840332,BBKNN
beta,0.3327373266220093,0.004250645637512207,BBKNN
ductal,0.28391820192337036,0.033322930335998535,BBKNN
ductal,0.256583034992218,0.0558660626411438,BBKNN
ductal,0.2923666834831238,0.04858523607254028,BBKNN
alpha,0.3234376907348633,0.03624755144119263,BBKNN
ductal,0.26962071657180786,0.04679560661315918,BBKNN
activated_stellate,0.2615774869918823,0.012723326683044434,BBKNN
alpha,0.3780216574668884,0.05702453851699829,BBKNN
beta,0.4651169180870056,0.06893801689147949,BBKNN
activated_stellate,0.3825604319572449,0.07979506254196167,BBKNN
alpha,0.34185194969177246,0.03919494152069092,BBKNN
acinar,0.31415724754333496,0.06939959526062012,BBKNN
acinar,0.28711581230163574,0.06937587261199951,BBKNN
alpha,0.36840659379959106,0.053359270095825195,BBKNN
delta,0.4940534234046936,0.029957354068756104,BBKNN
endothelial,0.3100658059120178,0.004593253135681152,BBKNN
quiescent_stellate,0.2861323952674866,0.018343627452850342,BBKNN
beta,0.4059287905693054,0.047849953174591064,BBKNN
beta,0.39451611042022705,0.07001990079879761,BBKNN
alpha,0.3474121689796448,0.03746992349624634,BBKNN
activated_stellate,0.4102383255958557,0.0069907307624816895,BBKNN
alpha,0.3524547815322876,0.03974795341491699,BBKNN
beta,0.3869441747665405,0.04074811935424805,BBKNN
acinar,0.26254934072494507,0.04212158918380737,BBKNN
alpha,0.3948976993560791,0.04249739646911621,BBKNN
delta,0.446087121963501,0.0035367608070373535,BBKNN
acinar,0.28913646936416626,0.03785461187362671,BBKNN
quiescent_stellate,0.3906007409095764,0.0037123560905456543,BBKNN
beta,0.4290006160736084,0.06434035301208496,BBKNN
alpha,0.35233378410339355,0.06517493724822998,BBKNN
alpha,0.3677564859390259,0.023363232612609863,BBKNN
ductal,0.4062817096710205,0.03769654035568237,BBKNN
alpha,0.40304964780807495,0.04017549753189087,BBKNN
alpha,0.34237635135650635,0.028841137886047363,BBKNN
alpha,0.34054309129714966,0.0636473298072815,BBKNN
alpha,0.3069203495979309,0.01688140630722046,BBKNN
alpha,0.38454222679138184,0.027295410633087158,BBKNN
gamma,0.34322959184646606,0.03149324655532837,BBKNN
alpha,0.3579690456390381,0.040102481842041016,BBKNN
beta,0.41446852684020996,0.048592329025268555,BBKNN
beta,0.41304439306259155,0.071353018283844,BBKNN
delta,0.41148895025253296,0.04115504026412964,BBKNN
alpha,0.3307931423187256,0.05796557664871216,BBKNN
activated_stellate,0.33731937408447266,0.02582627534866333,BBKNN
alpha,0.4230647087097168,0.04325592517852783,BBKNN
quiescent_stellate,0.39522314071655273,0.05138683319091797,BBKNN
beta,0.4281785488128662,0.0401729941368103,BBKNN
mast,0.35257232189178467,-0.12739145755767822,BBKNN
alpha,0.3069833517074585,0.015988171100616455,BBKNN
acinar,0.2836242914199829,0.043734848499298096,BBKNN
alpha,0.36241424083709717,0.03817188739776611,BBKNN
alpha,0.3751713037490845,0.024299025535583496,BBKNN
endothelial,0.31688159704208374,0.03252518177032471,BBKNN
beta,0.40045058727264404,0.04211759567260742,BBKNN
macrophage,0.4618898034095764,-0.004460275173187256,BBKNN
ductal,0.3450051546096802,0.03273898363113403,BBKNN
beta,0.3832162022590637,-0.013514876365661621,BBKNN
beta,0.3951174020767212,0.06005769968032837,BBKNN
beta,0.4218530058860779,0.02009117603302002,BBKNN
alpha,0.3957611918449402,0.06423026323318481,BBKNN
beta,0.40448999404907227,0.030333638191223145,BBKNN
alpha,0.4209733009338379,0.0654304027557373,BBKNN
mast,0.32743245363235474,-0.07683432102203369,BBKNN
alpha,0.410922646522522,0.06707203388214111,BBKNN
alpha,0.44210952520370483,0.05265706777572632,BBKNN
beta,0.44900190830230713,0.0236891508102417,BBKNN
endothelial,0.3207055330276489,0.02144533395767212,BBKNN
acinar,0.25787997245788574,0.0176619291305542,BBKNN
endothelial,0.2601071000099182,0.01038205623626709,BBKNN
beta,0.46247398853302,0.0907599925994873,BBKNN
beta,0.4088248014450073,0.021930932998657227,BBKNN
alpha,0.3767826557159424,0.02880805730819702,BBKNN
quiescent_stellate,0.42076510190963745,0.07911759614944458,BBKNN
ductal,0.3040176033973694,0.02498525381088257,BBKNN
ductal,0.3464289903640747,0.06615990400314331,BBKNN
beta,0.40748363733291626,0.02911555767059326,BBKNN
beta,0.4149665832519531,0.020011425018310547,BBKNN
alpha,0.39419281482696533,0.03588670492172241,BBKNN
beta,0.3685959577560425,0.03192150592803955,BBKNN
beta,0.4266664981842041,0.05858337879180908,BBKNN
beta,0.4935915470123291,0.07544398307800293,BBKNN
quiescent_stellate,0.3714475631713867,0.04322272539138794,BBKNN
quiescent_stellate,0.45068836212158203,0.10110354423522949,BBKNN
beta,0.394453763961792,0.023935675621032715,BBKNN
alpha,0.41980433464050293,0.025395452976226807,BBKNN
delta,0.4650558829307556,0.09657293558120728,BBKNN
alpha,0.39043426513671875,0.04096364974975586,BBKNN
ductal,0.4063960909843445,0.05523604154586792,BBKNN
acinar,0.3470803499221802,0.05189567804336548,BBKNN
alpha,0.3847050070762634,0.040199339389801025,BBKNN
alpha,0.40589505434036255,0.059185028076171875,BBKNN
alpha,0.3695189356803894,0.03073495626449585,BBKNN
quiescent_stellate,0.39810311794281006,0.05725681781768799,BBKNN
alpha,0.3874988555908203,0.046103835105895996,BBKNN
beta,0.37023699283599854,0.031788527965545654,BBKNN
endothelial,0.352713942527771,0.02283269166946411,BBKNN
activated_stellate,0.479101300239563,0.07604610919952393,BBKNN
alpha,0.392508864402771,0.04261571168899536,BBKNN
alpha,0.5003384947776794,0.03151756525039673,BBKNN
beta,0.4192354679107666,0.051505863666534424,BBKNN
alpha,0.4506438374519348,0.03600287437438965,BBKNN
beta,0.5273822546005249,0.08368843793869019,BBKNN
beta,0.4598615765571594,0.03211104869842529,BBKNN
alpha,0.4459627866744995,0.0023266077041625977,BBKNN
ductal,0.3662823438644409,0.04170268774032593,BBKNN
endothelial,0.34446191787719727,0.016101717948913574,BBKNN
endothelial,0.3043568730354309,0.0161440372467041,BBKNN
endothelial,0.39809954166412354,0.03148406744003296,BBKNN
beta,0.49967920780181885,0.11620962619781494,BBKNN
beta,0.4164923429489136,0.058330416679382324,BBKNN
quiescent_stellate,0.41111457347869873,0.05706518888473511,BBKNN
beta,0.4435804486274719,0.05872845649719238,BBKNN
beta,0.4149848222732544,0.05037719011306763,BBKNN
beta,0.4513589143753052,0.05205589532852173,BBKNN
beta,0.49157243967056274,0.060986220836639404,BBKNN
ductal,0.3930320739746094,0.031172335147857666,BBKNN
beta,0.4183836579322815,0.056463778018951416,BBKNN
ductal,0.3631590008735657,0.07335984706878662,BBKNN
endothelial,0.4214029312133789,0.038253962993621826,BBKNN
endothelial,0.49782437086105347,0.010237276554107666,BBKNN
alpha,0.40256214141845703,0.032105207443237305,BBKNN
beta,0.4678705334663391,0.12868911027908325,BBKNN
activated_stellate,0.45354145765304565,0.060985565185546875,BBKNN
beta,0.4870729446411133,0.06905615329742432,BBKNN
alpha,0.48507481813430786,0.09685444831848145,BBKNN
acinar,0.17389875650405884,0.04601699113845825,BBKNN
acinar,0.19307368993759155,0.04215341806411743,BBKNN
acinar,0.2061048150062561,0.03568530082702637,BBKNN
acinar,0.20309358835220337,0.02537459135055542,BBKNN
acinar,0.19361895322799683,0.039112210273742676,BBKNN
acinar,0.1802196502685547,0.03582048416137695,BBKNN
acinar,0.16419678926467896,0.013582229614257812,BBKNN
acinar,0.22633147239685059,0.03106480836868286,BBKNN
acinar,0.23754513263702393,0.06360059976577759,BBKNN
acinar,0.17666369676589966,0.019697129726409912,BBKNN
acinar,0.2289484739303589,0.039723217487335205,BBKNN
acinar,0.16975092887878418,0.03029543161392212,BBKNN
acinar,0.24646228551864624,0.02580714225769043,BBKNN
acinar,0.2124904990196228,0.040591537952423096,BBKNN
acinar,0.18791800737380981,0.012151598930358887,BBKNN
acinar,0.21055126190185547,0.01324838399887085,BBKNN
acinar,0.19238358736038208,0.035157620906829834,BBKNN
acinar,0.21438944339752197,0.04469954967498779,BBKNN
acinar,0.2740022540092468,0.042395830154418945,BBKNN
acinar,0.1789342761039734,0.029263854026794434,BBKNN
acinar,0.1507413387298584,0.020029067993164062,BBKNN
acinar,0.22122132778167725,0.027604103088378906,BBKNN
acinar,0.20347344875335693,0.03297615051269531,BBKNN
acinar,0.19592797756195068,0.03936535120010376,BBKNN
acinar,0.1962909698486328,0.029680252075195312,BBKNN
acinar,0.2120855450630188,0.033585965633392334,BBKNN
acinar,0.21354591846466064,0.034829676151275635,BBKNN
acinar,0.1639309525489807,0.03074115514755249,BBKNN
acinar,0.2009214162826538,0.029884517192840576,BBKNN
acinar,0.1877838373184204,0.019214093685150146,BBKNN
acinar,0.22005295753479004,0.018532395362854004,BBKNN
alpha,0.25802987813949585,0.030244410037994385,BBKNN
acinar,0.18885254859924316,0.01802539825439453,BBKNN
delta,0.3549935817718506,0.008012056350708008,BBKNN
acinar,0.23353725671768188,0.032981693744659424,BBKNN
acinar,0.22039353847503662,0.029838979244232178,BBKNN
acinar,0.1682443618774414,0.025712132453918457,BBKNN
acinar,0.2312222719192505,0.038864970207214355,BBKNN
acinar,0.17942094802856445,0.023536205291748047,BBKNN
acinar,0.19594699144363403,0.035850465297698975,BBKNN
acinar,0.20106351375579834,0.03339773416519165,BBKNN
acinar,0.2005276083946228,0.030971169471740723,BBKNN
acinar,0.20452308654785156,0.02528601884841919,BBKNN
acinar,0.19560569524765015,0.019766628742218018,BBKNN
acinar,0.2295856475830078,0.027283132076263428,BBKNN
acinar,0.23336738348007202,0.029361367225646973,BBKNN
acinar,0.20702296495437622,0.043437957763671875,BBKNN
acinar,0.1999826431274414,0.02023833990097046,BBKNN
acinar,0.18902266025543213,0.015782296657562256,BBKNN
acinar,0.23848623037338257,0.05906897783279419,BBKNN
acinar,0.19570553302764893,0.03037482500076294,BBKNN
beta,0.25965285301208496,0.021713852882385254,BBKNN
acinar,0.1968291997909546,0.031081736087799072,BBKNN
beta,0.31161975860595703,0.025203287601470947,BBKNN
acinar,0.20356905460357666,0.0270116925239563,BBKNN
acinar,0.20211291313171387,0.028913140296936035,BBKNN
acinar,0.21780818700790405,0.04808539152145386,BBKNN
acinar,0.22635996341705322,0.0314178466796875,BBKNN
acinar,0.19724297523498535,0.03493016958236694,BBKNN
acinar,0.19694101810455322,0.041510581970214844,BBKNN
